Integration Time (micros): 98000         
Min saturation: -188.99394239295856         
Max saturation: 916.0969101751331         
Wavelength (nm), Intensity (Counts)
9.840200296639197859e+02,3.329425931890720676e+03
9.841840221672014195e+02,3.354372639161371353e+03
9.843479961631289825e+02,3.323668999443647408e+03
9.845119516503185650e+02,3.346696729231940481e+03
9.846758886273883036e+02,3.367805481537875949e+03
9.848398070929541745e+02,3.400428098737957953e+03
9.850037070456335186e+02,3.415779918596820153e+03
9.851675884840435629e+02,3.331344909373078281e+03
9.853314514068003973e+02,3.450321513279259761e+03
9.854952958125215901e+02,3.465673333138121961e+03
9.856591216998241407e+02,3.250747855114052072e+03
9.858229290673242531e+02,3.442645603349828889e+03
9.859867179136399500e+02,3.427293783490966689e+03
9.861504882373876626e+02,3.379319346432022485e+03
9.863142400371837084e+02,3.467592310620479566e+03
9.864779733116461102e+02,3.390833211326169021e+03
9.866416880593909582e+02,3.363967526573160285e+03
9.868053842790354793e+02,3.306398202102427604e+03
9.869690619691969005e+02,3.528999590055927911e+03
9.871327211284916530e+02,3.404266053702673616e+03
9.872963617555369638e+02,3.358210594126087017e+03
9.874599838489499462e+02,3.425374806008608630e+03
9.876235874073468040e+02,3.354372639161371353e+03
9.877871724293453326e+02,3.500214927820561570e+03
9.879507389135620770e+02,3.525161635091212702e+03
9.881142868586138093e+02,3.337101841820151549e+03
9.882778162631179839e+02,3.375481391467306821e+03
9.884413271256909184e+02,3.423455828526251025e+03
9.886048194449499533e+02,3.392752188808526626e+03
9.887682932195120884e+02,3.298722292172996276e+03
9.889317484479936411e+02,3.442645603349828889e+03
9.890951851290124068e+02,3.481025152996984161e+03
9.892586032611848168e+02,3.450321513279259761e+03
9.894220028431275296e+02,3.331344909373078281e+03
9.895853838734582268e+02,3.377400368949664880e+03
9.897487463507933398e+02,3.314074112031858476e+03
9.899120902737497545e+02,3.325587976926005013e+03
9.900754156409449251e+02,3.348615706714298085e+03
9.902387224509952830e+02,3.369724459020233553e+03
9.904020107025177140e+02,3.339020819302509608e+03
9.905652803941296725e+02,3.323668999443647408e+03
9.907285315244473622e+02,3.352453661679013749e+03
9.908917640920885788e+02,3.363967526573160285e+03
9.910549780956695258e+02,3.388914233843811417e+03
9.912181735338074304e+02,3.342858774267224817e+03
9.913813504051195196e+02,3.457997423208690634e+03
9.915445087082221107e+02,3.454159468243975425e+03
9.917076484417324309e+02,3.436888670902755621e+03
9.918707696042677071e+02,3.375481391467306821e+03
9.920338721944441431e+02,3.302560247137711940e+03
9.921969562108796481e+02,3.444564580832186493e+03
9.923600216521906532e+02,3.454159468243975425e+03
9.925230685169935896e+02,3.404266053702673616e+03
9.926860968039063664e+02,3.250747855114052072e+03
9.928491065115451875e+02,3.410022986149746885e+03
9.930120976385272797e+02,3.442645603349828889e+03
9.931750701834696429e+02,3.488701062926415034e+03
9.933380241449890491e+02,3.363967526573160285e+03
9.935009595217023843e+02,3.348615706714298085e+03
9.936638763122269893e+02,3.294884337208281067e+03
9.938267745151790677e+02,3.436888670902755621e+03
9.939896541291763015e+02,3.310236157067142813e+03
9.941525151528352353e+02,3.410022986149746885e+03
9.943153575847727552e+02,3.329425931890720676e+03
9.944781814236063155e+02,3.440726625867470830e+03
9.946409866679521201e+02,3.304479224620069544e+03
9.948037733164276233e+02,3.379319346432022485e+03
9.949665413676495973e+02,3.413860941114462094e+03
9.951292908202349281e+02,3.411941963632104489e+03
9.952920216728003879e+02,3.356291616643729412e+03
9.954547339239634312e+02,3.571217094667798847e+03
9.956174275723402616e+02,3.356291616643729412e+03
9.957801026165486746e+02,3.469511288102837625e+03
9.959427590552048741e+02,3.375481391467306821e+03
9.961053968869260871e+02,3.360129571608444621e+03
9.962680161103295404e+02,3.379319346432022485e+03
9.964306167240315517e+02,3.417698896079177757e+03
9.965931987266493479e+02,3.308317179584785208e+03
9.967557621168001560e+02,3.369724459020233553e+03
9.969183068931001799e+02,3.392752188808526626e+03
9.970808330541673286e+02,3.367805481537875949e+03
9.972433405986176922e+02,3.314074112031858476e+03
9.974058295250686115e+02,3.350534684196656144e+03
9.975682998321371997e+02,3.339020819302509608e+03
9.977307515184400017e+02,3.400428098737957953e+03
9.978931845825939035e+02,3.408104008667388825e+03
9.980555990232163595e+02,3.392752188808526626e+03
9.982179948389236870e+02,3.367805481537875949e+03
9.983803720283332268e+02,3.358210594126087017e+03
9.985427305900619785e+02,3.457997423208690634e+03
9.987050705227261460e+02,3.354372639161371353e+03
9.988673918249437520e+02,3.269937629937629936e+03
9.990296944953310003e+02,3.335182864337793944e+03
9.991919785325050043e+02,3.344777751749582876e+03
9.993542439350828772e+02,3.402347076220315557e+03
9.995164907016812776e+02,3.396590143773242289e+03
9.996787188309172052e+02,3.481025152996984161e+03
9.998409283214077732e+02,3.363967526573160285e+03
1.000003119171769526e+03,3.350534684196656144e+03
1.000165291380620033e+03,3.390833211326169021e+03
1.000327444946575611e+03,3.317912066996574140e+03
1.000489579868253372e+03,3.386995256361453357e+03
1.000651696144270545e+03,3.344777751749582876e+03
1.000813793773243788e+03,3.360129571608444621e+03
1.000975872753789872e+03,3.388914233843811417e+03
1.001137933084526480e+03,3.398509121255600348e+03
1.001299974764069475e+03,3.352453661679013749e+03
1.001461997791036538e+03,3.304479224620069544e+03
1.001624002164044555e+03,3.431131738455681898e+03
1.001785987881709843e+03,3.321750021961289349e+03
1.001947954942650313e+03,3.396590143773242289e+03
1.002109903345482167e+03,3.404266053702673616e+03
1.002271833088822405e+03,3.490620040408772638e+03
1.002433744171288595e+03,3.381238323914380089e+03
1.002595636591496714e+03,3.385076278879095753e+03
1.002757510348064329e+03,3.444564580832186493e+03
1.002919365439608441e+03,3.433050715938039957e+03
1.003081201864745367e+03,3.369724459020233553e+03
1.003243019622092902e+03,3.386995256361453357e+03
1.003404818710267136e+03,3.408104008667388825e+03
1.003566599127885524e+03,3.377400368949664880e+03
1.003728360873565066e+03,3.386995256361453357e+03
1.003890103945922192e+03,3.431131738455681898e+03
1.004051828343574243e+03,3.390833211326169021e+03
1.004213534065138219e+03,3.477187198032268498e+03
1.004375221109230893e+03,3.457997423208690634e+03
1.004536889474468921e+03,3.367805481537875949e+03
1.004698539159469988e+03,3.423455828526251025e+03
1.004860170162849954e+03,3.331344909373078281e+03
1.005021782483226730e+03,3.408104008667388825e+03
1.005183376119216859e+03,3.383157301396738148e+03
1.005344951069437002e+03,3.438807648385113225e+03
1.005506507332504953e+03,3.408104008667388825e+03
1.005668044907036688e+03,3.411941963632104489e+03
1.005829563791649548e+03,3.461835378173406298e+03
1.005991063984960761e+03,3.392752188808526626e+03
1.006152545485586415e+03,3.411941963632104489e+03
1.006314008292144536e+03,3.339020819302509608e+03
1.006475452403251097e+03,3.383157301396738148e+03
1.006636877817523555e+03,3.346696729231940481e+03
1.006798284533579022e+03,3.350534684196656144e+03
1.006959672550033929e+03,3.379319346432022485e+03
1.007121041865505504e+03,3.369724459020233553e+03
1.007282392478610632e+03,3.369724459020233553e+03
1.007443724387966199e+03,3.415779918596820153e+03
1.007605037592189092e+03,3.421536851043893421e+03
1.007766332089896423e+03,3.325587976926005013e+03
1.007927607879704738e+03,3.388914233843811417e+03
1.008088864960231717e+03,3.315993089514216081e+03
1.008250103330093452e+03,3.415779918596820153e+03
1.008411322987907397e+03,3.396590143773242289e+03
1.008572523932290551e+03,3.337101841820151549e+03
1.008733706161859459e+03,3.398509121255600348e+03
1.008894869675231234e+03,3.277613539867060808e+03
1.009056014471022991e+03,3.339020819302509608e+03
1.009217140547851159e+03,3.448402535796902157e+03
1.009378247904333421e+03,3.446483558314544098e+03
1.009539336539086094e+03,3.385076278879095753e+03
1.009700406450726291e+03,3.346696729231940481e+03
1.009861457637871240e+03,3.492539017891130698e+03
1.010022490099137372e+03,3.421536851043893421e+03
1.010183503833141913e+03,3.381238323914380089e+03
1.010344498838501977e+03,3.327506954408363072e+03
1.010505475113833995e+03,3.388914233843811417e+03
1.010666432657755195e+03,3.392752188808526626e+03
1.010827371468882802e+03,3.396590143773242289e+03
1.010988291545832908e+03,3.448402535796902157e+03
1.011149192887223535e+03,3.444564580832186493e+03
1.011310075491670773e+03,3.294884337208281067e+03
1.011470939357791963e+03,3.388914233843811417e+03
1.011631784484203990e+03,3.360129571608444621e+03
1.011792610869523628e+03,3.325587976926005013e+03
1.011953418512367875e+03,3.277613539867060808e+03
1.012114207411353959e+03,3.260342742525841004e+03
1.012274977565098084e+03,3.406185031185031221e+03
1.012435728972218271e+03,3.434969693420397562e+03
1.012596461631330726e+03,3.321750021961289349e+03
1.012757175541052106e+03,3.327506954408363072e+03
1.012917870700000094e+03,3.323668999443647408e+03
1.013078547106791120e+03,3.461835378173406298e+03
1.013239204760042298e+03,3.317912066996574140e+03
1.013399843658370742e+03,3.362048549090802680e+03
1.013560463800392995e+03,3.283370472314134076e+03
1.013721065184726172e+03,3.319831044478931744e+03
1.013881647809987385e+03,3.388914233843811417e+03
1.014042211674793066e+03,3.386995256361453357e+03
1.014202756777760897e+03,3.350534684196656144e+03
1.014363283117507194e+03,3.377400368949664880e+03
1.014523790692649072e+03,3.413860941114462094e+03
1.014684279501803871e+03,3.329425931890720676e+03
1.014844749543587795e+03,3.352453661679013749e+03
1.015005200816618185e+03,3.475268220549910893e+03
1.015165633319512040e+03,3.339020819302509608e+03
1.015326047050885904e+03,3.392752188808526626e+03
1.015486442009357347e+03,3.342858774267224817e+03
1.015646818193542913e+03,3.385076278879095753e+03
1.015807175602059147e+03,3.396590143773242289e+03
1.015967514233523957e+03,3.365886504055518344e+03
1.016127834086553548e+03,3.339020819302509608e+03
1.016288135159764920e+03,3.494457995373488302e+03
1.016448417451775526e+03,3.358210594126087017e+03
1.016608680961201571e+03,3.421536851043893421e+03
1.016768925686660282e+03,3.406185031185031221e+03
1.016929151626768999e+03,3.362048549090802680e+03
1.017089358780143584e+03,3.329425931890720676e+03
1.017249547145402403e+03,3.337101841820151549e+03
1.017409716721161203e+03,3.319831044478931744e+03
1.017569867506037554e+03,3.335182864337793944e+03
1.017729999498648453e+03,3.346696729231940481e+03
1.017890112697610448e+03,3.350534684196656144e+03
1.018050207101540309e+03,3.365886504055518344e+03
1.018210282709055946e+03,3.363967526573160285e+03
1.018370339518772880e+03,3.268018652455272331e+03
1.018530377529309476e+03,3.454159468243975425e+03
1.018690396739281937e+03,3.367805481537875949e+03
1.018850397147306808e+03,3.344777751749582876e+03
1.019010378752001770e+03,3.302560247137711940e+03
1.019170341551983597e+03,3.415779918596820153e+03
1.019330285545868833e+03,3.327506954408363072e+03
1.019490210732274932e+03,3.461835378173406298e+03
1.019650117109818439e+03,3.385076278879095753e+03
1.019810004677116126e+03,3.406185031185031221e+03
1.019969873432785903e+03,3.339020819302509608e+03
1.020129723375443291e+03,3.360129571608444621e+03
1.020289554503706427e+03,3.319831044478931744e+03
1.020449366816191628e+03,3.381238323914380089e+03
1.020609160311516007e+03,3.308317179584785208e+03
1.020768934988296564e+03,3.408104008667388825e+03
1.020928690845150072e+03,3.411941963632104489e+03
1.021088427880693416e+03,3.294884337208281067e+03
1.021248146093543937e+03,3.429212760973324293e+03
1.021407845482318180e+03,3.400428098737957953e+03
1.021567526045632917e+03,3.415779918596820153e+03
1.021727187782105830e+03,3.417698896079177757e+03
1.021886830690352781e+03,3.340939796784867212e+03
1.022046454768992021e+03,3.504052882785277234e+03
1.022206060016639299e+03,3.350534684196656144e+03
1.022365646431911841e+03,3.507890837749992897e+03
1.022525214013427330e+03,3.386995256361453357e+03
1.022684762759801856e+03,3.406185031185031221e+03
1.022844292669652532e+03,3.348615706714298085e+03
1.023003803741596585e+03,3.340939796784867212e+03
1.023163295974250332e+03,3.354372639161371353e+03
1.023322769366231682e+03,3.402347076220315557e+03
1.023482223916156613e+03,3.323668999443647408e+03
1.023641659622642692e+03,3.344777751749582876e+03
1.023801076484306691e+03,3.379319346432022485e+03
1.023960474499765269e+03,3.419617873561535362e+03
1.024119853667635653e+03,3.398509121255600348e+03
1.024279213986534842e+03,3.373562413984949217e+03
1.024438555455079495e+03,3.392752188808526626e+03
1.024597878071886498e+03,3.402347076220315557e+03
1.024757181835573419e+03,3.413860941114462094e+03
1.024916466744756235e+03,3.358210594126087017e+03
1.025075732798052513e+03,3.463754355655763902e+03
1.025234979994079367e+03,3.335182864337793944e+03
1.025394208331453001e+03,3.371643436502591612e+03
1.025553417808791437e+03,3.396590143773242289e+03
1.025712608424710425e+03,3.383157301396738148e+03
1.025871780177827532e+03,3.333263886855436340e+03
1.026030933066759872e+03,3.367805481537875949e+03
1.026190067090123421e+03,3.287208427278849740e+03
1.026349182246536429e+03,3.417698896079177757e+03
1.026508278534614874e+03,3.408104008667388825e+03
1.026667355952976095e+03,3.390833211326169021e+03
1.026826414500237206e+03,3.515566747679423770e+03
1.026985454175014638e+03,3.448402535796902157e+03
1.027144474975925277e+03,3.367805481537875949e+03
1.027303476901586919e+03,3.392752188808526626e+03
1.027462459950615767e+03,3.304479224620069544e+03
1.027621424121628706e+03,3.431131738455681898e+03
1.027780369413242852e+03,3.321750021961289349e+03
1.027939295824075089e+03,3.373562413984949217e+03
1.028098203352742985e+03,3.411941963632104489e+03
1.028257091997862517e+03,3.356291616643729412e+03
1.028415961758051026e+03,3.373562413984949217e+03
1.028574812631925624e+03,3.362048549090802680e+03
1.028733644618102971e+03,3.463754355655763902e+03
1.028892457715199953e+03,3.383157301396738148e+03
1.029051251921833909e+03,3.429212760973324293e+03
1.029210027236621272e+03,3.340939796784867212e+03
1.029368783658179382e+03,3.300641269655354336e+03
1.029527521185124897e+03,3.440726625867470830e+03
1.029686239816075158e+03,3.373562413984949217e+03
1.029844939549646597e+03,3.339020819302509608e+03
1.030003620384456553e+03,3.291046382243565404e+03
1.030162282319121459e+03,3.419617873561535362e+03
1.030320925352258882e+03,3.371643436502591612e+03
1.030479549482485254e+03,3.410022986149746885e+03
1.030638154708417687e+03,3.484863107961699370e+03
1.030796741028673296e+03,3.415779918596820153e+03
1.030955308441868510e+03,3.406185031185031221e+03
1.031113856946620899e+03,3.321750021961289349e+03
1.031272386541546894e+03,3.413860941114462094e+03
1.031430897225263834e+03,3.331344909373078281e+03
1.031589388996388607e+03,3.304479224620069544e+03
1.031747861853537643e+03,3.442645603349828889e+03
1.031906315795328283e+03,3.423455828526251025e+03
1.032064750820377867e+03,3.427293783490966689e+03
1.032223166927301918e+03,3.377400368949664880e+03
1.032381564114719140e+03,3.471430265585195230e+03
1.032539942381245510e+03,3.344777751749582876e+03
1.032698301725497913e+03,3.423455828526251025e+03
1.032856642146093691e+03,3.406185031185031221e+03
1.033014963641649501e+03,3.358210594126087017e+03
1.033173266210782231e+03,3.367805481537875949e+03
1.033331549852109220e+03,3.423455828526251025e+03
1.033489814564246899e+03,3.381238323914380089e+03
1.033648060345812382e+03,3.400428098737957953e+03
1.033806287195422783e+03,3.325587976926005013e+03
1.033964495111694532e+03,3.281451494831776472e+03
1.034122684093245425e+03,3.358210594126087017e+03
1.034280854138691666e+03,3.325587976926005013e+03
1.034439005246650368e+03,3.381238323914380089e+03
1.034597137415738644e+03,3.413860941114462094e+03
1.034755250644573380e+03,3.344777751749582876e+03
1.034913344931771235e+03,3.337101841820151549e+03
1.035071420275949549e+03,3.479106175514626102e+03
1.035229476675724527e+03,3.394671166290884685e+03
1.035387514129714418e+03,3.331344909373078281e+03
